policy,scenario_id,seed,shield_enabled,success,collision,terminated,truncated,failure_type,episode_time,steps,path_length,path_length_ratio,minimum_clearance,mean_cross_track_error,max_cross_track_error,idle_time,angular_oscillation,total_abs_rotation,action_smoothness,shield_pass,shield_clamp,shield_stop,shield_interventions,unsafe_without_shield,shield_sustained_time,safety_cost,inference_ms,simulation_steps_per_second
bc,S5,1001,True,1,0,1,0,,9.54999999999984,191,10.630041588784179,0.9942273451762429,0.17318136110698956,0.13307955946505107,0.30514730332152606,0.0,2,1.6213248929055417,0.0007337149581871927,191,0,0,0,0,0.0,1.1721183071551238,0.06916954448594131,899.5006269287715
ppo,S5,1001,True,1,0,1,0,,8.499999999999863,170,10.614066823280128,0.9927332260268256,0.20509624780701785,0.16411824351742957,0.31305298864644054,0.0,3,1.6683255569962783,0.0013069798005744815,170,0,0,0,0,0.0,0.8765598270516015,0.10587076478045407,857.4575570447793
bc_dagger,S5,1001,True,0,0,0,1,TIMEOUT,18.000000000000014,360,12.055293043310407,1.1275310541040895,0.030326923354898894,2.3888494279679144,4.424484973685539,0.0,1,3.226192845077019,0.00020003698591608554,336,24,0,24,24,0.1,11.489695893034183,0.0694224777665416,878.8933755908146
lite_rule_baseline,D0,1000,False,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,0,0.0,0.0,0.025478638728753753,979.726016095149
bc,D0,1000,False,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.0767265688943395,878.5606861077738
ppo,D0,1000,False,1,0,1,0,,7.899999999999876,158,9.791384923336624,0.9791384923336623,0.11496249540903203,0.161566960448352,0.23830613674458512,0.0,3,0.6316875706246352,0.0002943732251878828,158,0,0,0,0,0.0,1.7800426241648863,0.11314849371622505,805.9591682306627
bc_dagger,D0,1000,False,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.08993143814850796,704.7111069446264
lite_rule_baseline,D0,1000,True,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,0,0.0,0.0,0.039573783101058135,662.290189262641
bc,D0,1000,True,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.08667460481986866,754.4247610753362
ppo,D0,1000,True,1,0,1,0,,7.899999999999876,158,9.791384923336624,0.9791384923336623,0.11496249540903203,0.161566960448352,0.23830613674458512,0.0,3,0.6316875706246352,0.0002943732251878828,158,0,0,0,0,0.0,1.7800426241648863,0.13698605061442404,680.9131716258803
bc_dagger,D0,1000,True,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.12964341151453368,554.9233439932827
lite_rule_baseline,D0,1001,False,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,0,0.0,0.0,0.0371054338318638,690.8714448510326
bc,D0,1001,False,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.09004520344712443,733.7956650192142
ppo,D0,1001,False,1,0,1,0,,7.899999999999876,158,9.791384923336624,0.9791384923336623,0.11496249540903203,0.161566960448352,0.23830613674458512,0.0,3,0.6316875706246352,0.0002943732251878828,158,0,0,0,0,0.0,1.7800426241648863,0.1606437153320338,592.6741899056489
bc_dagger,D0,1001,False,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.08796149561134274,721.0911441440913
lite_rule_baseline,D0,1001,True,1,0,1,0,,8.299999999999867,166,9.761245329380042,0.9761245329380042,0.37627882454757,0.0,0.0,0.0,0,0.0,0.0004686947213485837,166,0,0,0,0,0.0,0.0,0.041294469912213846,614.8930041512683
bc,D0,1001,True,1,0,1,0,,8.349999999999866,167,9.808963755052678,0.9808963755052679,0.4782724456564863,0.057207843727859364,0.14902306234860863,0.0,1,0.6407653898204442,0.0007272183429449797,167,0,0,0,0,0.0,0.0,0.09181808380021095,716.2740026838437
ppo,D0,1001,True,1,0,1,0,,7.899999999999876,158,9.791384923336624,0.9791384923336623,0.11496249540903203,0.161566960448352,0.23830613674458512,0.0,3,0.6316875706246352,0.0002943732251878828,158,0,0,0,0,0.0,1.7800426241648863,0.1330250634055119,704.2732223494403
bc_dagger,D0,1001,True,1,0,1,0,,11.299999999999804,226,10.324797771343484,1.0324797771343484,0.642499976562566,0.7604171828037598,1.510913447948473,0.0,2,2.034475542563013,0.00014229309454094619,226,0,0,0,0,0.0,0.0,0.0822817610966431,767.9216040367094
lite_rule_baseline,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,4.729999999999944,95,5.233890905380208,0.5233890905380207,-0.0023909053802885216,0.0,0.0,0.0,0,0.0,0.0020286478102207184,95,0,0,0,14,0.0,1.9034547624589988,0.03196405243790267,801.1905387771773
bc,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,4.859999999999941,98,5.202531003394283,0.5202531003394283,-0.00844755818020726,0.039939337952038884,0.14720802872102023,0.0,0,0.1286170260762447,0.00031644306727685034,98,0,0,0,13,0.0,1.9827001078321667,0.10047324491208609,693.823729827977
ppo,D1,1000,False,0,1,1,0,COLLISION_DYNAMIC,4.589999999999947,92,5.339291326982008,0.5339291326982007,-0.011035189315602323,0.14742835781438265,0.21090281862011917,0.0,0,0.38595620530592,0.00013681643758900464,92,0,0,0,13,0.0,1.7959728981199017,0.16667394562397891,581.2866735135221
bc_dagger,D1,1000,False,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.09643326477720679,691.2280574461029
lite_rule_baseline,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,5.739999999999922,115,4.780755576379585,0.4780755576379585,-0.0037555763796829345,0.0,0.0,0.8000000000000002,0,0.0,0.0005486772279255092,91,9,15,24,24,0.9500000000000001,3.263578069315485,0.034333304590646825,717.1653290797137
bc,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,5.82999999999992,117,4.754618464647967,0.4754618464647967,-0.0026840414682745006,0.05226536319342213,0.1246934939337514,0.8000000000000002,0,0.11835796794184722,0.000402848789235577,93,9,15,24,24,1.0,3.336549891652343,0.13916386312777257,533.0312324969523
ppo,D1,1000,True,0,1,1,0,COLLISION_DYNAMIC,5.619999999999925,113,4.8715664152975915,0.4871566415297591,-0.0030076888231201915,0.15370079097782452,0.21090281862011917,0.8000000000000002,0,0.4002883626724362,0.0002314219018444419,89,9,15,24,24,0.9,3.436325218129028,0.2185269291432826,529.0922695430966
bc_dagger,D1,1000,True,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.0868565845130475,746.1151546921409
lite_rule_baseline,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,4.729999999999944,95,5.233890905380208,0.5233890905380207,-0.0023909053802885216,0.0,0.0,0.0,0,0.0,0.0020286478102207184,95,0,0,0,14,0.0,1.9034547624589988,0.03073645271605959,847.3266127145833
bc,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,4.859999999999941,98,5.202531003394283,0.5202531003394283,-0.00844755818020726,0.039939337952038884,0.14720802872102023,0.0,0,0.1286170260762447,0.00031644306727685034,98,0,0,0,13,0.0,1.9827001078321667,0.09855484695806957,705.7897851776178
ppo,D1,1001,False,0,1,1,0,COLLISION_DYNAMIC,4.589999999999947,92,5.339291326982008,0.5339291326982007,-0.011035189315602323,0.14742835781438265,0.21090281862011917,0.0,0,0.38595620530592,0.00013681643758900464,92,0,0,0,13,0.0,1.7959728981199017,0.1425815108513748,670.5763356560002
bc_dagger,D1,1001,False,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.09882993612810012,651.3822353310862
lite_rule_baseline,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,5.739999999999922,115,4.780755576379585,0.4780755576379585,-0.0037555763796829345,0.0,0.0,0.8000000000000002,0,0.0,0.0005486772279255092,91,9,15,24,24,0.9500000000000001,3.263578069315485,0.03244314778029271,757.188972674692
bc,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,5.82999999999992,117,4.754618464647967,0.4754618464647967,-0.0026840414682745006,0.05226536319342213,0.1246934939337514,0.8000000000000002,0,0.11835796794184722,0.000402848789235577,93,9,15,24,24,1.0,3.336549891652343,0.09241447861492434,701.9828014180968
ppo,D1,1001,True,0,1,1,0,COLLISION_DYNAMIC,5.619999999999925,113,4.8715664152975915,0.4871566415297591,-0.0030076888231201915,0.15370079097782452,0.21090281862011917,0.8000000000000002,0,0.4002883626724362,0.0002314219018444419,89,9,15,24,24,0.9,3.436325218129028,0.15522712368113237,600.3465274572727
bc_dagger,D1,1001,True,1,0,1,0,,10.949999999999811,219,10.255669452387123,1.0255669452387122,0.6185345979034492,0.7212249841367218,1.3809083946648535,0.0,4,1.913950731301447,0.0002650282403919846,219,0,0,0,0,0.0,0.0,0.09326560747505115,694.0775359020508
